港澳频道,#genre#
八大戏剧台,http://50.7.234.10:8278/badadrama/playlist.m3u8?tid=m4970c4e1b988&ct=18335&tsum=20cb1d15d4e116ab9e44edb542cf51a5
东森电影台,https://cdn.iptv8k.top/dl/jrys.php?id=231&time=20240926215313&ip=111.229.253.40
东森电影台,https://stream1.freetv.fun/dong-sen-dian-ying-8.ctv
东森电影台,https://stream1.freetv.fun/dong-sen-dian-ying-8.m3u8
斗鱼影视25,http://zzy789.xyz/douyu1.php?id=7623292
靖天戏剧台,https://cdn.iptv8k.top/dl/jrys.php?id=318&time=20240926215313&ip=111.229.253.40
龙华电影台,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华电影台,https://cdn3.132.us.kg/live/lhdy/stream.m3u8
龙华电影台,https://stream1.freetv.fun/1178a02eb676ee58293691fdc19fed767b2dc61d866c1fee41447a8503ec0253.m3u8
龙华戏剧台,https://cdn8.163189.xyz/live/lhxj/stream.m3u8
龙华戏剧台,https://cdn3.132.us.kg/live/lhxj/stream.m3u8
美亚电影台,http://php.jdshipin.com/TVOD/iptv.php?id=meiya
美亚电影台,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn
美亚电影台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
三立戏剧台,https://stream1.freetv.fun/san-li-xi-ju-3.ctv
神乐欧美影院,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=3b64dd17d293b133c58bda21e3147e5b&token=cpn-androidmpro-0-20415-b6774b3b3249db1768f0ac048c5ed218ac54e1f82b04b2bf&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
神乐影片,http://zzy789.xyz/douyu1.php?id=85894
神乐影院,http://zzy789.xyz/douyu1.php?id=122402
天映电影台,http://live4play.uk/livehttpplay?channel_id=10130
纬来电影台,http://live4play.uk/livehttpplay?channel_id=20199
纬来戏剧台,http://live4play.uk/livehttpplay?channel_id=20200
CCTV13,https://stream1.freetv.fun/5faa47be190587cc85b9a83523c5bff88b5440ff623beb37d113818557a34903.m3u8
TVB翡翠台4K,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct4
TVB功夫,http://v2h.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w101.m3u8
TVB华丽,http://php.jdshipin.com/TVOD/iptv.php?id=huali
TVB华丽台,http://php.jdshipin.com:8880/smt.php?id=Tvbjade
TVB明珠,http://php.jdshipin.com/smt.php?id=pearl_twn
TVB千禧经典台,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic
TVB无线华丽,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
TVB无线新闻台,http://cdn.iptv8k.top/dl/jspd.php?id=2
TVB无线新闻台,http://cdn3.132.us.kg/live/wxxw/stream.m3u8
TVB无线新闻台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbxw
TVB无线新闻台,https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40
TVB星河,http://php.jdshipin.com/PLTV/iptv.php?id=xinghe
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
TVB星河,http://php.jdshipin.com:8880/PLTV/iptv.php?id=xinghe
TVB星河,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8
TVB星河国语,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
TVB星河国语,http://php.jdshipin.com:8880/smt.php?id=Xinhe
TVB亚洲武侠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
TVB娱乐新闻台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
TVBJ1美,http://php.jdshipin.com/PLTV/iptv.php?id=j1
TVBJ1美,http://php.jdshipin.com/PLTV/iptv.php?id=tvbj1
TVBJ1,http://php.jdshipin.com/TVOD/iptv.php?id=tvbj1
TVBJ1,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct2
TVBSNews,http://50.7.234.10:8278/tvbs_n/playlist.m3u8?tid=MA4A2233260122332601&ct=19249&tsum=513a9dcb42fa8b98e1792d513dd3e2ee
TVB,http://aktv-stream.m16tv.cfd/stream/astro_a1/tvbjade/AKTV.m3u8
TVB,http://cdn.163189.xyz/live/tvbp/stream.m3u8
八大娱乐,http://live4play.uk/livehttpplay?channel_id=20071
采昌综合台,http://live4play.uk/livehttpplay?channel_id=20141
大爱1,https://stream1.freetv.fun/da-ai-1-1.m3u8
大爱2,https://stream1.freetv.fun/da-ai-2-1.m3u8
大爱2,https://stream1.freetv.fun/da-ai-2-11.m3u8
大爱2,https://stream1.freetv.fun/da-ai-2-3.m3u8
大爱2,https://stream1.freetv.fun/da-ai-2-4.m3u8
大爱2,https://stream1.freetv.fun/da-ai-2-5.m3u8
大爱2,https://stream1.freetv.fun/da-ai-2-6.m3u8
大爱2,https://stream1.freetv.fun/da-ai-2-7.m3u8
大爱2,https://stream1.freetv.fun/da-ai-2-8.m3u8
大爱2,https://stream1.freetv.fun/da-ai-2-9.m3u8
大爱,https://stream1.freetv.fun/da-ai-2.m3u8
大爱,https://stream1.freetv.fun/da-ai-3.m3u8
大爱综合台,http://live4play.uk/livehttpplay?channel_id=20032
东森,https://stream1.freetv.fun/dong-sen-mei-zhou-3.m3u8
东森,https://stream1.freetv.fun/dong-sen-mei-zhou-4.m3u8
东森,https://stream1.freetv.fun/dong-sen-mei-zhou-5.m3u8
东森,https://stream1.freetv.fun/dong-sen-mei-zhou-6.m3u8
东森财经,http://live4play.uk/livehttpplay?channel_id=20078
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-2.ctv
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-2.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-6.ctv
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-6.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-7.ctv
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-8.ctv
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-8.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-9.m3u8
东森卫视,https://stream1.freetv.fun/dong-sen-mei-zhou-wei-shi-1.m3u8
东森新闻台,https://stream1.freetv.fun/dong-sen-mei-zhou-xin-wen-2.m3u8
东森洋片,https://cdn.iptv8k.top/dl/jrys.php?id=232&time=20240926215313&ip=111.229.253.40
东森洋片,http://live4play.uk/livehttpplay?channel_id=20080
东森幼幼,http://50.7.234.10:8278/yoyo_twn/playlist.m3u8?ct=17874&tid=m84c9b210bc7f11269156&tsum=51340c8fb7ca02ab978ee0791843501d
东森综合台,https://cdn.iptv8k.top/dl/jrys.php?id=220&time=20240926215313&ip=111.229.253.40
东森综合台,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40
东森综合台,https://cdn.iptv8k.top/dl/jrys.php?id=221&time=20240926215313&ip=111.229.253.40
番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklistw705811302.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklistw70581102.m3u8
番薯音乐台,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8#http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
番薯音乐台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
番薯音乐台,http://61.216.67.119:1935/TWHG/E1/chunklistw7058102.m3u8?
