港澳频道,#genre#
3D影院,http://ygbh.site/php/bfgd.php?id=298
AMC电影台,http://50.7.137.106:8080/AMC/index.m3u8?token=test
AMC最爱电影台,https://hls-gateway.vpstv.net/streams/708906.m3u8
家庭影院,http://120.27.137.46:10086/mgtv/644368373.m3u8
家庭影院,http://221.222.242.239:56787/mgtv/644368373.m3u8
家庭影院,http://43.138.100.110:1258/mgtv/644368373.m3u8
家庭影院,http://61.177.81.198:35455/mgtv/644368373.m3u8
家庭影院,http://ak6668768.zicp.io:8844/live1046.m3u8
家庭影院,http://sh.lnott.top:880/dx93.m3u8
ELTA影剧台,https://hls-gateway.vpstv.net/streams/476282.m3u8
EYE戏剧台,https://hls-gateway.vpstv.net/streams/476287.m3u8
EYETV戏剧台,http://198.16.100.186:8278/eyetvxiju_twn/playlist.m3u8?tid=ME3E6686724066867240&ct=19254&tsum=728fc49fcd53cd770381ffd87883b1d1
SYFY电影台,http://50.7.137.106:8080/SYFY/index.m3u8?token=test
TVB亚洲剧,https://stream1.freetv.fun/tvbsya-zhou-14.m3u8
TVB亚洲剧,https://stream1.freetv.fun/tvbsya-zhou-2.m3u8
TVBS台剧,https://hls-gateway.vpstv.net/streams/708956.m3u8
阿汤哥的影迷,http://iptv.jxpan.vip:18888/aio/huya/21059585
爱尔达影剧台,https://stream1.freetv.fun/ai-er-da-ying-ju-2.m3u8
爱星影视,http://iptv.jxpan.vip:18888/aio/douyu/9476806
八大戏剧台,https://hls-gateway.vpstv.net/streams/488934.m3u8
超级电影台,http://111.43.126.240:9003/hls/85/index.m3u8
电影_不挤影院,http://cfss.cc/cdn/hy/11352897.m3u8
电影_欢笑影院,http://cfss.cc/cdn/hy/11352894.m3u8
电影大片,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c57_fast_738_720P_t10/c57_fast_738_720P_t10.m3u8?d
电影迷小雅,http://iptv.jxpan.vip:18888/aio/douyu/9639225
电影迷小雅,https://fmbox.cc/douyu.php?id=9639225
东森电影台,https://stream1.freetv.fun/dong-sen-dian-ying-6.ctv
东森电影台,https://stream1.freetv.fun/dong-sen-dian-ying-1.m3u8
东森电影台,https://stream1.freetv.fun/dong-sen-dian-ying-2.m3u8
东森电影台,https://stream1.freetv.fun/dong-sen-dian-ying-5.m3u8
东森电影台,https://stream1.freetv.fun/dong-sen-dian-ying-7.m3u8
东森电影台,https://stream1.freetv.fun/dong-sen-dian-ying-8.ctv
东森电影台,https://cdn.iptv8k.top/dl/jrys.php?id=231&time=20240926215313&ip=111.229.253.40
东森电影台,https://hls-gateway.vpstv.net/streams/476995.m3u8
东森电影台,https://stream1.freetv.fun/dong-sen-dian-ying-8.m3u8
东森戏剧台,http://50.7.234.10:8278/ettvdrama/playlist.m3u8?tid=MFBF4367295743672957&ct=19234&tsum=de5315ac3cf9b1b8ff44e5a9e3ad16a9
东森戏剧台,http://50.7.234.10:8278/ettvdrama/playlist.m3u8?tid=m921dcb630ebe17354109&ct=17874&tsum=695370160923af940d1a90d44c262acc
东森戏剧台,https://hls-gateway.vpstv.net/streams/476994.m3u8
动作电影台,http://111.43.126.240:9003/hls/75/index.m3u8
斗鱼影视25,http://zzy789.xyz/douyu1.php?id=7623292
功夫电影台,http://cfss.cc/cdn/hy/11352941.m3u8
公视戏剧台,https://hls-gateway.vpstv.net/streams/476298.m3u8
贺岁电影台,http://cfss.cc/cdn/hy/11601986.m3u8
黑莓电影台,http://111.43.126.240:9003/hls/99/index.m3u8
家庭影院,http://ygbh.site/php/bfgd.php?id=289
靖天电影台,https://hls-gateway.vpstv.net/streams/476290.m3u8
靖天戏剧*,https://stream1.freetv.fun/jing-tian-xi-ju-2.m3u8
靖天戏剧台,https://cdn.iptv8k.top/dl/jrys.php?id=318&amp;amp;time=20240926215313&amp;amp;ip=111.229.253.40
靖天戏剧台,https://cdn.iptv8k.top/dl/jrys.php?id=318&time=20240926215313&ip=111.229.253.40
靖洋戏剧台,https://stream1.freetv.fun/jing-yang-xi-ju-1.ctv
靖洋戏剧台,https://hls-gateway.vpstv.net/streams/476285.m3u8
龙华电影台,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华电影台,http://198.16.100.186:8278/xingwei_movie/playlist.m3u8?tid=MBAB2096754620967546&ct=18392&tsum=2c800c1f0b6cc98d2404608c294dcbc2
龙华电影台,http://aktv-stream.m16tv.cfd/stream/taiwan/null-8/AKTV.m3u8
龙华电影台,http://aktv_stream1.m16tv.cfd/stream/taiwan/null-8/AKTV.m3u8
龙华电影台,https://hls-gateway.vpstv.net/streams/476300.m3u8
龙华戏剧台,https://cdn8.163189.xyz/live/lhxj/stream.m3u8
龙华戏剧台,http://198.16.100.186:8278/lunghuaxiju_twn/playlist.m3u8?tid=MBAB4709384347093843&ct=19226&tsum=a2a7258f8565588e10b8da2f26ba8039
龙华戏剧台,http://198.16.100.186:8278/lunghuaxiju_twn/playlist.m3u8?tid=MF2F2793524427935244&ct=19249&tsum=db1ef83fbbbae9a364979295fd690f7d
龙华戏剧台,https://hls-gateway.vpstv.net/streams/476293.m3u8
美亚电影台,http://php.jdshipin.com/TVOD/iptv.php?id=meiya
美亚电影台,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn
美亚电影台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
美亚电影台,http://aktv_stream1.m16tv.cfd/stream/aktv/hk-1/AKTV.m3u8
美亚电影台,https://hls-gateway.vpstv.net/streams/708901.m3u8
美亚电影台,https://hls-gateway.vpstv.net/streams/709286.m3u8
美亚电影台国语,https://hls-gateway.vpstv.net/streams/477078.m3u8
美亚电影台粤语,https://hls-gateway.vpstv.net/streams/476212.m3u8
民视戏剧台,https://hls-gateway.vpstv.net/streams/708947.m3u8
强森电影台,http://cfss.cc/cdn/hy/21059581.m3u8
三立戏剧*,https://stream1.freetv.fun/san-li-xi-ju-4.m3u8
三立戏剧台,http://198.16.100.186:8278/sanlixiju_twn/playlist.m3u8?ct=19226&tid=MBDB8405357084053570&tsum=78944c0951d21a699e46fff4318a3799
三立戏剧台,http://198.16.100.186:8278/sanlixiju_twn/playlist.m3u8?tid=MA8A4626080046260800&ct=19053&tsum=205a453781925ebfb8996c1db8d4ed59
三立戏剧台,http://198.16.100.186:8278/sanlixiju_twn/playlist.m3u8?tid=MC3C7351075373510753&ct=19249&tsum=f70fc544635e38b2fd7b4bb39899df0e
三立戏剧台,https://stream1.freetv.fun/38b16d6f182cd55b7a542696a148d850cf352ea7c01b6a76d452002644e34fbb.m3u8
三立戏剧台,http://61.221.215.25:8800/hls/41/index.m3u8
三立戏剧台,https://hls-gateway.vpstv.net/streams/476288.m3u8
绍兴电影台,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
神乐欧美影院,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=3b64dd17d293b133c58bda21e3147e5b&token=cpn-androidmpro-0-20415-b6774b3b3249db1768f0ac048c5ed218ac54e1f82b04b2bf&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
数位影迷纪实,https://hls-gateway.vpstv.net/streams/708908.m3u8
天映电影台,https://stream1.freetv.fun/tian-ying-dian-ying-1.m3u8
王晶电影[1076p],http://cfss.cc/cdn/hy/11602058.m3u8
纬来电影台,https://stream1.freetv.fun/wei-lai-dian-ying-1.m3u8
纬来电影台,https://stream1.freetv.fun/wei-lai-dian-ying-3.m3u8
纬来电影台,https://hls-gateway.vpstv.net/streams/477063.m3u8
纬来戏剧台,https://stream1.freetv.fun/9a3ecad00b3dc63999364b9fe2b57b38e82f78f75cf6357e92dbe8f19feb7218.m3u8
