港澳频道,#genre#
采昌影剧台,http://iptv.fr.to/test/Fmtv.php?id=ccyj
靖天戏剧台,http://iptv.fr.to/test/Fmtv.php?id=jtxj
美亚电影台湾台,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn
美亚电影台,http://pull-vivek.speedws.com/live/aaamydy.flv
美亚电影台,http://php.jdshipin.com/PLTV/iptv.php?id=meiya
美亚电影台,http://php.jdshipin.com/TVOD/iptv.php?id=meiya
美亚电影台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
纬来电影台,http://iptv.fr.to/test/Fmtv.php?id=wldy
纬来戏剧台,http://iptv.fr.to/test/Fmtv.php?id=wlxj
AXN,http://iptv.fr.to/test/Fmtv.php?id=AXN2
TVB翡翠,http://pull-vivek.speedws.com/live/aaajade.flv
TVB功夫,http://iptv.fr.to/test/Fmtv.php?id=AsiaAction
TVB华丽台,http://php.jdshipin.com:8880/smt.php?id=Tvbjade
TVB明珠,http://php.jdshipin.com/smt.php?id=pearl_twn
TVB千禧经典台,http://php.jdshipin.com/smt.php?id=Tvbclassic
TVB千禧经典台,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic
TVB娱乐新闻台,http://pull-vivek.speedws.com/live/aaaylxw.flv
TVB,http://php.jdshipin.com:8880/TVOD/iptv.php?id=j2
八大娱乐,http://iptv.fr.to/test/Fmtv.php?id=bdyl
东森洋片,http://iptv.fr.to/test/Fmtv.php?id=dsyp
凤凰香港,http://pull-vivek.speedws.com/live/aaafhxg.flv
凤凰香港,https://mgev.188766.xyz/?migutoken=92cfbb3480c5204091ef44cba66066ba&id=fhhk&pp=1
凤凰香港,https://mgev.188766.xyz/?migutoken=f75f3e432bb98783138b94dda3e3f838&id=fhhk&pp=1
凤凰中文,http://pull-vivek.speedws.com/live/aaafhzw.flv
凤凰中文,https://mgev.188766.xyz/?migutoken=8d1f83e0799cd95ba2ed577e0018634a&id=fhzw&pp=1
凤凰中文,https://mgev.188766.xyz/?migutoken=fb62e21fea59ca67ffc404217e6ea48b&id=fhzw&pp=1
凤凰中文,https://stream1.freetv.fun/2b657a181daa345025199e7d6b8de95a1a87b19abceafbd16e2499a49da33c6f.m3u8
凤凰中文,https://stream1.freetv.fun/4e695e885cc20b20b7e3ec874fe52ed75e27443778c8ff29e498c4c9d7cec4a0.m3u8
凤凰资讯台,http://pull-vivek.speedws.com/live/aaafhzx.flv
凤凰资讯台,https://mgev.188766.xyz/?migutoken=bcc347844f351d18eedca8e8a5558294&id=fhzx&pp=1
凤凰资讯台,https://stream1.freetv.fun/a5857ad51b58a0f7a8c9cbdf291571692b0eed9f5ab2cfce97a211260533c0d8.m3u8
凤凰资讯台,https://mgev.188766.xyz/?migutoken=8a525cac822fe253d5165496a08783d8&id=fhzx&pp=1
凤凰资讯源2,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2
公视,http://iptv.fr.to/test/Fmtv.php?id=PTSHD
公视,http://iptv.fr.to/test/Fmtv.php?id=PTSHD2
靖天,http://iptv.fr.to/test/Fmtv.php?id=jtgj
靖天资讯台,http://iptv.fr.to/test/Fmtv.php?id=jtzx
龙华经典台,http://iptv.fr.to/test/Fmtv.php?id=lhjd
龙华卡通台,http://iptv.fr.to/test/Fmtv.php?id=lhkt
龙华日韩台,http://iptv.fr.to/test/Fmtv.php?id=lhrh
民视,http://37.27.111.214:8080/live/6/hls.m3u8
民视第一台,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv003
民视台湾台,http://37.27.111.214:8080/live/5/hls.m3u8
三立台湾台,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUHWMHCytb2VBItbRCwo0Lyk_bgvynoks0SJDnLN4CmXc_Ph60csuAp6s8D-jOpyhneWu9PyXlnq4zmHkKe6SaaD8MDmus4XtV25_a4J5Nf689R2uM9deDWtKl-KdUahWIG340ihT8YFmCOF-c9T7S-OxX8f8zQx0rLt0lK2RW2C_W-DkxBnLt7n06iBCJ_3ayH_DHrGZxg1THdn9djYM7UQ.m3u8?u=1756878715
台视新闻台,https://stream1.freetv.fun/tai-shi-xin-wen-1.m3u8
台湾华视,http://iptv.fr.to/test/Fmtv.php?id=CTSHD
台湾华视,http://iptv.fr.to/test/Fmtv.php?id=CTSHD2
台湾民视,http://iptv.fr.to/test/Fmtv.php?id=FTVHD
台湾中视,http://iptv.fr.to/test/Fmtv.php?id=CTVHD
天映,http://pull-vivek.speedws.com/live/aaatypd.flv
天映,http://php.jdshipin.com/smt.php?id=Celestial
天映,http://php.jdshipin.com:8880/smt.php?id=Celestial
天映经典台,http://pull-vivek.speedws.com/live/aaatyjd.flv
纬来日本台,http://iptv.fr.to/test/Fmtv.php?id=wljp
纬来育乐,http://iptv.fr.to/test/Fmtv.php?id=wlyl
纬来综合台,http://iptv.fr.to/test/Fmtv.php?id=wlzh
无线翡翠,http://php.jdshipin.com/smt.php?id=jade_twn
无线翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
无线新闻台,http://php.jdshipin.com/smt.php?id=inews_twn
无线新闻台,http://pull-vivek.speedws.com/live/aaawxxw.flv
无线新闻台,http://php.jdshipin.com:8880/smt.php?id=inews_twn
无线新闻台源2,http://php.jdshipin.com/TVOD/iptv.php?id=wxxwt
中视,http://37.27.111.214:8080/live/7/hls.m3u8
