港澳频道,#genre#
AMC电影台,http://aktv_stream1.m16tv.cfd/stream/taiwan/amc/AKTV.m3u8
AMC电影台,https://stream1.freetv.fun/amcdian-ying-1.m3u8
ELTa影剧台,https://haoyunlai.serv00.net/Smartv-1.php?id=eltayingju_twn
EYE戏剧台,https://haoyunlai.serv00.net/Smartv-1.php?id=eyetvxiju_twn
八大戏剧台,https://haoyunlai.serv00.net/Smartv-1.php?id=badadrama
东森电影台,http://50.7.234.10:8278/ettvmovie/playlist.m3u8?tid=MBDB9268852192688521&ct=19254&tsum=7514b50ebc2e4b06f2e402578d0ac996
东森电影台,https://cdn.iptv8k.top/dl/jrys.php?id=231&time=20240926215313&ip=111.229.253.40
东森电影台,https://haoyunlai.serv00.net/Smartv-1.php?id=ettvmovie
东森戏剧台,https://haoyunlai.serv00.net/Smartv-1.php?id=ettvdrama
靖天戏剧台,https://cdn.iptv8k.top/dl/jrys.php?id=318&time=20240926215313&ip=111.229.253.40
靖洋戏剧台,https://stream1.freetv.fun/jing-yang-xi-ju-1.ctv
龙华电影台,http://37.27.111.214:8080/live/19/hls.m3u8
龙华电影台,http://aktv_stream1.m16tv.cfd/stream/aktv/null-23/AKTV.m3u8
龙华电影台,https://haoyunlai.serv00.net/Smartv-1.php?id=xingwei_movie
龙华戏剧台,https://haoyunlai.serv00.net/Smartv-1.php?id=lunghuaxiju_twn
龙祥电影台,https://haoyunlai.serv00.net/Smartv-1.php?id=lungxiangtime_twn
美亚电影台,http://aktv_stream1.m16tv.cfd/stream/aktv/hk-1/AKTV.m3u8
美亚电影台,https://haoyunlai.serv00.net/Smartv-1.php?id=meiyamovie_twn
美亚电影台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
美亚电影频高,http://php.jdshipin.com/TVOD/iptv.php?id=meiya
三立戏剧台,https://stream1.freetv.fun/san-li-xi-ju-4.m3u8
神乐欧美影院,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=3b64dd17d293b133c58bda21e3147e5b&token=cpn-androidmpro-0-20415-b6774b3b3249db1768f0ac048c5ed218ac54e1f82b04b2bf&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
纬来电影台,https://haoyunlai.serv00.net/Smartv-1.php?id=videolandmovie
AXN,http://aktv_stream1.m16tv.cfd/stream/aktv2/axn/AKTV.m3u8
TVB华丽台,http://php.jdshipin.com:8880/smt.php?id=Tvbjade
TVB无线新闻台,https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxh
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
TVB星河,http://php.jdshipin.com:8880/PLTV/iptv.php?id=xinghe
TVB星河国语,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
TVB星河国语,http://php.jdshipin.com:8880/smt.php?id=Xinhe
TVB亚洲武侠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
TVB娱乐新闻台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
