港澳频道,#genre#
AXN电影台,http://iptv.4666888.xyz/iptv.php?id=20254
Now星影粤,http://iptv.4666888.xyz/iptv.php?id=20086
TVB亚洲剧,https://stream1.freetv.fun/tvbsya-zhou-14.m3u8
TVB亚洲剧,https://stream1.freetv.fun/tvbsya-zhou-2.m3u8
TVBS台剧,http://iptv.4666888.xyz/iptv.php?id=20193
爱尔达影剧台,http://iptv.4666888.xyz/iptv.php?id=20230
爱尔达影剧台,https://stream1.freetv.fun/ai-er-da-ying-ju-2.m3u8
八大戏剧台,http://iptv.4666888.xyz/iptv.php?id=20199
东森戏剧台,http://iptv.4666888.xyz/iptv.php?id=20207
靖天戏剧*,https://stream1.freetv.fun/jing-tian-xi-ju-2.m3u8
靖天戏剧台,https://cdn.iptv8k.top/dl/jrys.php?id=318&time=20240926215313&ip=111.229.253.40
龙华电影台,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华戏剧台,https://cdn8.163189.xyz/live/lhxj/stream.m3u8
美亚电影台,http://iptv.4666888.xyz/iptv.php?id=20239
美亚电影港,http://iptv.4666888.xyz/iptv.php?id=20120
美亚电影台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
美亚电影台,http://php.jdshipin.com/TVOD/iptv.php?id=meiya
三立戏剧*,https://stream1.freetv.fun/san-li-xi-ju-4.m3u8
三立戏剧台,http://iptv.4666888.xyz/iptv.php?id=20203
天映电影台,https://migu.188766.xyz/?migutoken=dae1c856ecf07bf5f2ff3150834129a2&id=Celestial&type=dy
天映电影台,https://stream1.freetv.fun/tian-ying-dian-ying-1.m3u8
天映电影台,https://migu.188766.xyz/?migutoken=7fd03ad50aef763177572b02434b4404&id=Celestial&type=dy
天映电影台,https://migu.188766.xyz/?migutoken=bd8940d3ff7170c54b489a589ed4227f&id=Celestial&type=dy
纬来电影台,http://iptv.4666888.xyz/iptv.php?id=20227
纬来电影台,https://stream1.freetv.fun/wei-lai-dian-ying-1.m3u8
9月12日09:30_2025全国游泳锦标赛_2025全国游泳锦标赛：第8比赛日上午场,https://migu.188766.xyz/play?migutoken=7cdb893325e072d8c611f32d0196d0ec&id=zPvlB4Mr67HayHgYGtq2DtVcDjuefUpXo32hSWB7ZaPelptPEy7Yt2jw357WjahRdrI%2BvXoEBDQPuUi9Vb%2ByIwO6c70Oc0ing0FaCrB4piaob141maSb7OUvpJ5Fv%2Bw4%2F4nUOQ1qClq2R%2F5HeXqfTTVFCNkc3rXRqodtYul3kBalBEfi0%2BGdmYW6mITVBo89akmTHYliqLauVkvUG5%2FkQ5WqzMt1n0Nr4lhw%2BKfAPq0VEz3L9HhH32NSZM1Iel0bCDsiCZtOpNntfaZ2UsveVKZVPEaFAJc3pVFIITnDBGMB2DAskwy2xqfRle4ltTe1&name=6VPaIRgbreXL%2BJw23yK6RxoIiNU3d9QgYIjMCaXnlbscLxpdX5CZjx3TGhT%2BdxpbQ%2FHEIsGyxr7O9gcimXtu%2Ffco8rJfkOCp3X%2FHCbE44PAEjpxyeuYU2JbvSEsrj4EMdmkx5PG9bM6IBbYMGLzsWw%3D%3D
9月12日12:00_WTT澳门冠军赛：男女单打1/8决赛_迎首秀！王曼昱vs早田希娜林诗栋压台登场_赛场原声,https://migu.188766.xyz/play?migutoken=6de3477850f78f69d2cf4ea0ec4e31e7&id=fFElpk7%2FoWvBROXQr181UCF0%2FXG8Mkawy5JQrlscbGh4LioZr7%2BQr39JKR9NQDIJTuE6d22H5vPJt%2BRHAOnZH6plCjPfUdkxEmSQDsEfdAszi1vmvl2UXQkcw4e9hDPsH%2B4TJlHb6u5CH2QUINa0eXDklOjWyxDpkjavZvfEKSxhheq7O%2Bi0xVp%2Bv9zMLWwQU6gB%2B4d3u6fXg75iIwPObAkhAdnOjmnYTVBEhVdvnaw%3D&name=vqXHL7v5wggONBlEE4017ePU69ZdStmR46bziY1P%2B%2Bajp4iUYa3I2%2FzL2GZ3kU8V%2BQd8nGjpV0OpYZa1HePaGk8D%2FnxWAbhg2c8slc3SenH9EBi3NvRtPyhrWUFX%2F8b6Voy1jVYlCsiLaEqu0aeIHzikAr3nj%2FEicb5X%2FAh9XvDmf4eQ4%2BJdnvT85%2BqcZgyAW91dUHTkAeCr4IVjfu%2BtNw%3D%3D
9月12日12:45_2025射联世界杯宁波站_50米步枪三姿决赛张力元第七_2025射联世界杯全场回放：50米步枪三姿决赛,https://migu.188766.xyz/play?migutoken=8cc272abaae1021e612e47c3cb85a93e&id=27yFZeskqr%2B2JZmm1qeldHAT3P%2BPAFDmgTN8L8cZdfd2RyzY1Ubk8HoGI4mZLjqU5HCG6UnyjomPqdj4ckHHtf4TJwVSfZjR3O83vMSKuR0ZlauL2pYPkoI0sgOG1o46cOiJNtshxLBHb0HRhyWKqblKCE3zXwWiaae7Ah%2BnQFg70TwxF6d0R1ob6mxp852kYj1vfY9zlk2E%2BZDGqStyV9VljbxFyc2Vs6FY6tj%2FwzI%3D&name=J3K5JRVRfZGID%2B46IUykMmPmZphv6373ufMjfCVhl0O%2BwYOOay1YG9Lu8EoV%2BlmZT86BLfA4elmsB1zAf8xv%2FPEMq4VZgEeK4Lwew%2BwMhKdt4TYfoEOMP0KUnEgmAXNiUlukPHmPaOVYffCH2yn6eIS1zLtyCtF6vhsZupDjhy9cm1xXuRr%2FrZ9oL0YA%2BsU1H9FAwMzUhFvfsEdYWyKwVSoM7Nw6Cu8mN0Q%2FgtAz8tI%3D
9月12日14:00_EASPORTFCPro冠军杯_第四比赛日,https://migu.188766.xyz/play?migutoken=0202fdbcae95c2e36b055e921a742340&id=bXc1sxl4e3z%2BLARSUFLAMCnKcK3ooX9z6RpjzO6HOOPXliw5Y2%2Bm7FgSvnV6i0rOfMzPTnRPvl5mRQNs8uKxtamcE427wH9VNBYWjZOHcuvMP7Vn5MmXf5nT3%2FwEfIs5zuJjT9TDce2zCJaCADQS2A%3D%3D&name=6Bu3UTssFsdUPw8jTb0ztdsTjo8myvufHBkUjbeAcTcWBCE87zfUT7z5gfvBsYfB%2FKK9wdlNblQVrhxwCIWNSLaTpkdfyYZHxbuNVF6NQOc%3D
AXN,https://stream1.freetv.fun/axn-4.m3u8
TVB翡翠*,https://stream1.freetv.fun/fei-cui-1.m3u8
TVB翡翠*,https://stream1.freetv.fun/fei-cui-10.m3u8
TVB翡翠*,https://stream1.freetv.fun/fei-cui-4.m3u8
TVB翡翠,http://php.jdshipin.com/TVOD/iptv.php?id=fct
TVB翡翠马来,http://iptv.4666888.xyz/iptv.php?id=20068
TVB华丽台,http://php.jdshipin.com:8880/smt.php?id=Tvbjade
TVB经典*,https://stream1.freetv.fun/tvbqian-xi-jing-dian-2.m3u8
TVB千禧经典台,http://iptv.4666888.xyz/iptv.php?id=20105
TVB无线新闻*,https://stream1.freetv.fun/wu-xian-xin-wen-1.m3u8
TVB无线新闻台,http://iptv.4666888.xyz/iptv.php?id=20070
TVB星河,http://php.jdshipin.com:8880/PLTV/iptv.php?id=xinghe
TVB星河,https://migu.188766.xyz/?migutoken=0c4d5c3120b544b02d25a4b3ae5c3d1b&id=Xinhe&type=dy
TVB星河,https://migu.188766.xyz/?migutoken=5605f5d7bda79d39024fd39499ad97a0&id=Xinhe&type=dy
TVB星河,https://migu.188766.xyz/?migutoken=5708e7797e9542cfc184d2f2a778a16a&id=Xinhe&type=dy
TVB星河国语,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
TVB星河国语,http://php.jdshipin.com:8880/smt.php?id=Xinhe
TVB星河台XingHe,https://smart.pendy.dpdns.org/Smart.php?id=Xinhe
TVB娱乐新闻台,http://iptv.4666888.xyz/iptv.php?id=20073
TVB,https://stream1.freetv.fun/atv-plus-1.m3u8
TVB,https://stream1.freetv.fun/atv-plus-2.m3u8
TVB1,http://iptv.4666888.xyz/iptv.php?id=20095
TVBEntertainment,https://smart.pendy.dpdns.org/Smart.php?id=Tvbentertainment
TVBJ1美,http://php.jdshipin.com/PLTV/iptv.php?id=j1
TVBJ1,http://iptv.4666888.xyz/iptv.php?id=20096
TVBJ1,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct2
TVBS欢乐台,http://iptv.4666888.xyz/iptv.php?id=20189
TVBS新闻台,http://iptv.4666888.xyz/iptv.php?id=20168
TVBS亚洲,http://iptv.4666888.xyz/iptv.php?id=20190
TVBS综艺台,http://iptv.4666888.xyz/iptv.php?id=20192
TVBS,http://iptv.4666888.xyz/iptv.php?id=20188
TVB,https://smart.pendy.dpdns.org/Smart.php?id=Tvbjade
八大第1,https://stream1.freetv.fun/ba-da-di-yi-1.m3u8
八大第一台,http://iptv.4666888.xyz/iptv.php?id=20197
八大综合台,http://iptv.4666888.xyz/iptv.php?id=20198
东森Yoyo,http://iptv.4666888.xyz/iptv.php?id=20213
东森,http://iptv.4666888.xyz/iptv.php?id=20210
东森超视*,https://stream1.freetv.fun/dong-sen-chao-shi-6.m3u8
东森超视34.5,http://iptv.4666888.xyz/iptv.php?id=20208
东森卫视,https://stream1.freetv.fun/dong-sen-mei-zhou-wei-shi-1.m3u8
东森新闻台,http://iptv.4666888.xyz/iptv.php?id=20174
东森新闻美,http://iptv.4666888.xyz/iptv.php?id=20175
东森亚洲新闻台,https://stream1.freetv.fun/ya-zhou-xin-wen-1.m3u8
东森洋片*,https://stream1.freetv.fun/dong-sen-yang-pian-6.m3u8
东森洋片,http://iptv.4666888.xyz/iptv.php?id=20212
东森洋片,https://cdn.iptv8k.top/dl/jrys.php?id=232&time=20240926215313&ip=111.229.253.40
东森洋片,https://stream1.freetv.fun/dong-sen-yang-pian-3.m3u8
东森综合*,https://stream1.freetv.fun/dong-sen-zong-he-2.m3u8
东森综合台,http://iptv.4666888.xyz/iptv.php?id=20206
番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8?blog.ntnas.top
番薯音乐台,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8#http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
番薯音乐台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
翡翠台,https://migu.188766.xyz/?migutoken=199367a0499b91aba533a4e32357d4ec&id=jade_twn&type=dy
翡翠台,https://migu.188766.xyz/?migutoken=8006b60f14f3fd28f397e17ad9fd3aef&id=jade_twn&type=dy
翡翠台,https://migu.188766.xyz/?migutoken=8fffca6b32df567312c8d7c5269070ce&id=jade_twn&type=dy
翡翠台版TVBJ1,http://php.jdshipin.com/TVOD/iptv.php?id=j1
凤凰卫视*,https://stream1.freetv.fun/feng-huang-wei-shi-10.m3u8
凤凰卫视*,https://stream1.freetv.fun/feng-huang-wei-shi-3.m3u8
凤凰卫视,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw
凤凰香港,http://iptv.4666888.xyz/iptv.php?id=20062
凤凰香港频备,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰中文,http://iptv.4666888.xyz/iptv.php?id=20060
凤凰中文,https://migu.188766.xyz/?migutoken=42da77bdf8be3231d1f9a85678965047&id=fhzw&pp=1
凤凰资讯*,https://stream1.freetv.fun/feng-huang-zi-xun-12.m3u8
凤凰资讯*,https://stream1.freetv.fun/feng-huang-zi-xun-15.m3u8
凤凰资讯台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
凤凰资讯台,http://iptv.4666888.xyz/iptv.php?id=20061
凤凰资讯台,https://migu.188766.xyz/?migutoken=148632f006c6df23064069eeeef15209&id=fhzx&pp=1
凤凰资讯台,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
公视,http://iptv.4666888.xyz/iptv.php?id=20185
华丽台（WahLaiToi）,https://smart.pendy.dpdns.org/Smart.php?id=Wlt
华视,http://iptv.4666888.xyz/iptv.php?id=20184
华视,https://stream1.freetv.fun/hua-shi-4.m3u8
寰宇新闻台,http://iptv.4666888.xyz/iptv.php?id=20176
靖天卡通台,https://stream1.freetv.fun/jing-tian-qia-tong-1.m3u8
靖天映画台,https://cdn.iptv8k.top/dl/jrys.php?id=320&time=20240926215313&ip=111.229.253.40
靖天资讯*,https://stream1.freetv.fun/jing-tian-zi-xun-4.m3u8
靖天资讯台,https://cdn.iptv8k.top/dl/jrys.php?id=315&time=20240926215313&ip=111.229.253.40
龙华经典台,https://cdn8.163189.xyz/live/lhjd/stream.m3u8
龙华卡通台,https://cdn8.163189.xyz/live/lhkt/stream.m3u8
龙华卡通台,https://stream1.freetv.fun/long-hua-qia-tong-2.m3u8
龙华偶像台,https://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华日韩台,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华洋片,https://cdn8.163189.xyz/live/lhyp/stream.m3u8
民视,http://iptv.4666888.xyz/iptv.php?id=20182
民视台湾台,http://iptv.4666888.xyz/iptv.php?id=20216
民视新闻*,https://stream1.freetv.fun/min-shi-xin-wen-14.m3u8
民视新闻台,http://iptv.4666888.xyz/iptv.php?id=20177
三立都会,http://iptv.4666888.xyz/iptv.php?id=20205
三立i新闻台,http://iptv.4666888.xyz/iptv.php?id=20170
三立台湾台,http://iptv.4666888.xyz/iptv.php?id=20202
三立新闻台,http://iptv.4666888.xyz/iptv.php?id=20169
三立新闻台,https://stream1.freetv.fun/san-li-xin-wen-4.m3u8
三立综合台,http://iptv.4666888.xyz/iptv.php?id=20204
台视,http://iptv.4666888.xyz/iptv.php?id=20186
台视新闻台,http://iptv.4666888.xyz/iptv.php?id=20172
台视综合台,http://iptv.4666888.xyz/iptv.php?id=20220
天映CM,http://iptv.4666888.xyz/iptv.php?id=20132
天映,http://iptv.4666888.xyz/iptv.php?id=20116
天映,http://php.jdshipin.com/smt.php?id=Celestial
天映,https://stream1.freetv.fun/tian-ying-1.m3u8
天映经典*,https://stream1.freetv.fun/tian-ying-jing-dian-2.m3u8
天映经典*,https://stream1.freetv.fun/tian-ying-jing-dian-4.m3u8
天映经典2,http://iptv.4666888.xyz/iptv.php?id=20115
天映经典台,https://cdn.iptv8k.top/dl/jrys.php?id=71&time=20240926215313&ip=111.229.253.40
天映经典台,https://migu.188766.xyz/?migutoken=3637f4ae3861b554c9b368728cc8b391&id=Celestial2&type=dy
天映经典台,http://php.jdshipin.com/smt.php?id=Celestial2
天映经典台,https://migu.188766.xyz/?migutoken=74f064171c9cea8fcdf304e018638217&id=Celestial2&type=dy
天映经典台,http://iptv.4666888.xyz/iptv.php?id=20114
天映经典台,https://stream1.freetv.fun/tian-ying-jing-dian-5.m3u8
天映经典台,https://stream1.freetv.fun/tian-ying-jing-dian-7.m3u8
纬来体育,http://iptv.4666888.xyz/iptv.php?id=20225
纬来体育,https://smart.pendy.dpdns.org/Smart.php?id=videolandsport
纬来育乐,https://cdn.iptv8k.top/dl/jrys.php?id=289&time=20240926215313&ip=111.229.253.40
纬来综合台,http://iptv.4666888.xyz/iptv.php?id=20228
无线18赛马,http://iptv.4666888.xyz/iptv.php?id=20125
无线翡翠,http://php.jdshipin.com/PLTV/iptv.php?id=fct2
无线翡翠,http://php.jdshipin.com/PLTV/iptv.php?id=fct3
无线翡翠,http://php.jdshipin.com/TVOD/iptv.php?id=fct2
无线翡翠,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
无线翡翠,http://php.jdshipin.com/PLTV/iptv.php?id=fct
无线翡翠,http://php.jdshipin.com/smt.php?id=jade_twn
无线翡翠,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
无线翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
无线华丽,http://php.jdshipin.com/PLTV/iptv.php?id=huali
无线华丽,http://php.jdshipin.com/smt.php?id=Tvbjade
无线华丽台,http://php.jdshipin.com:8880/smt.php?id=Wlt
无线明珠,http://php.jdshipin.com/PLTV/iptv.php?id=mzt
无线明珠,http://php.jdshipin.com/PLTV/iptv.php?id=mzt2
无线明珠,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2
无线明珠台,http://php.jdshipin.com:8880/smt.php?id=pearl_twn
