港澳频道,#genre#
11.电影迷小雅,https://tv.sohu.blog/pt/douyu.php?id=9639225
476.爱星影视,https://tv.sohu.blog/pt/douyu.php?id=9476806
EYETV戏剧台,http://23.128.116.71:5589/live.php?id=eyetvxiju_twn&h=23.128.116.71&p=22364&token=1768700622.150073d26566579b501353b11a2d5dfa61817364e419fc9addc3903c8e9cef18
TVB翡翠剧集,http://iptv.4666888.xyz/iptv2A.php?id=72
TVB黄金华剧,http://iptv.4666888.xyz/iptv2A.php?id=80
TVB明珠剧集,http://iptv.4666888.xyz/iptv2A.php?id=73
TVB亚洲剧,https://stream1.freetv.fun/tvbsya-zhou-2.m3u8
爱尔达戏剧台,http://23.128.116.71:5589/live.php?id=eltadrama_twn&h=23.128.116.71&p=22364&token=1768700622.f1dafef2e47ea5fd3fa7745c159b208cb26e5b7d70e4f35b2437e2e1e0cc133d
八大戏剧GTVDrama,http://23.128.116.71:5589/live.php?id=badadrama&h=23.128.116.71&p=22364&token=1768700622.8e3774ac17aac9212d5a6a92a63ed6a5f391befa21e86a8be5524d3f8c8b79ca
采昌影剧台,https://t.freetv.fun/live/cai-chang-ying-ju-11.m3u8
采昌影剧台,https://t.freetv.fun/live/cai-chang-ying-ju-9.m3u8
动画片蝙蝠侠：红影迷踪,https://hd.ijycnd.com/play/zbqxpl0a/index.m3u8
东森电影ETTVMovie,http://23.128.116.71:5589/live.php?id=ettvmovie&h=23.128.116.71&p=22364&token=1768700622.a05f024074dc6eece9ec341a3eee1d92f0d241d4ba87ffd57ca8be865a21aad9
东森电影台,https://cdn.iptv8k.top/dl/jrys.php?id=231&time=20240926215313&ip=111.229.253.40
东森戏剧ETTVDrama,http://23.128.116.71:5589/live.php?id=ettvdrama&h=23.128.116.71&p=22364&token=1768700622.f9ee3b2874069eddaf637f5bc9d5e4122adc155cf526fccabff4bfd59b2511da
靖天戏剧台,https://cdn.iptv8k.top/dl/jrys.php?id=318&time=20240926215313&ip=111.229.253.40
靖天戏剧台,https://t.freetv.fun/live/jing-tian-xi-ju-11.m3u8
靖天戏剧台,https://t.freetv.fun/live/jing-tian-xi-ju-6.m3u8
靖洋戏剧台,http://iptv.4666888.xyz/iptv2A.php?id=42
靖洋戏剧台,https://t.freetv.fun/live/jing-yang-xi-ju-11.m3u8
靖洋戏剧台,https://t.freetv.fun/live/jing-yang-xi-ju-6.m3u8
剧情片大唐狄公案之狐影迷案,https://hd.ijycnd.com/play/QbYoQKez/index.m3u8
剧情片龙华之少年归,https://hd.ijycnd.com/play/xe79zQGb/index.m3u8
剧情片梦与无线电,https://hd.ijycnd.com/play/zbqqMA7b/index.m3u8
剧情片山影迷踪[544p],https://hd.ijycnd.com/play/xe79VzBb/index.m3u8
剧情片无线信号[816p],https://hd.ijycnd.com/play/vbm4rnaY/index.m3u8
剧情片小阴谋大爱情[816p],https://hd.ijycnd.com/play/6dBJwYd7/index.m3u8
龙华电影台,http://iptv.4666888.xyz/iptv2A.php?id=45
龙华戏剧LunghuaDrama,http://23.128.116.71:5589/live.php?id=lunghuaxiju_twn&h=23.128.116.71&p=22364&token=1768700622.1b739856202151cd8a3fd986e96319b2ddf8ce38d68be015aac35afb4cb68e82
龙祥电影台,http://free.cnlive.club/channel/67548a4f.m3u8
美亚电影台,http://php.jdshipin.com/TVOD/iptv.php?id=meiya
美亚电影台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
美亚电影台,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn
美亚电影台,http://23.128.116.71:5589/live.php?id=meiyamovie_twn&h=23.128.116.71&p=22364&token=1768700622.5ba9769a22d7aca0c7e3899e17669d70d81b1ee299e981f30aa2b4101a7c3c0c
美亚电影台,http://iptv.4666888.xyz/iptv2A.php?id=30
民视影剧台,http://iptv.4666888.xyz/iptv2A.php?id=53
纬来电影台,http://23.128.116.71:5589/live.php?id=videolandmovie&h=23.128.116.71&p=22364&token=1768700622.1b5b8049b6d944e5f7ededa40f501049e953fc17400aac78e0c7a868437f890d
纬来电影[822p],http://iptv.4666888.xyz/iptv2A.php?id=40
纬来电影台,http://free.cnlive.club/channel/581b458b.m3u8
喜剧片爱情无线牵（粤语版）,https://hd.ijycnd.com/play/Xe0O3NLd/index.m3u8
喜剧片无线电时代,https://hd.ijycnd.com/play/Le3Qy7xb/index.m3u8
喜剧片戏剧训练营,https://hd.ijycnd.com/play/6dBj2mkd/index.m3u8
影迷纪实,http://220.135.64.124:5050/li-litv-ftv15/index.m3u8?proxy=true
影迷纪实,http://220.135.64.124:5050/litv-ftv15/index.m3u8?proxy=true
影迷数位电影台,https://t.freetv.fun/live/ying-mi-shu-wei-dian-ying-11.m3u8
影迷数位电影台,https://t.freetv.fun/live/ying-mi-shu-wei-dian-ying.m3u8
影迷数位纪实,http://nmk.ioapk.com:5050/li-litv-ftv15/index.m3u8?proxy=true
影迷数位纪实,http://nmk.ioapk.com:5050/litv-ftv15/index.m3u8?proxy=true
231.芳芳说故事,https://tv.sohu.blog/pt/douyu.php?id=9401905
AXNTaiwan,http://23.128.116.71:5589/live.php?id=axn_twn&h=23.128.116.71&p=22364&token=1768700622.765d8956c358dfc6281851c4c2c136d7687dc52f321f458ed3e9021a08a69a59
TVB翡翠,http://cdn9.163189.xyz/smt1.1.php?id=jade_twn
TVB华丽台,http://php.jdshipin.com:8880/smt.php?id=Tvbjade
TVB明珠,http://cdn9.163189.xyz/smt1.1.php?id=pearl_twn
TVB千禧经典台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbc
TVB千禧经典台,http://php.jdshipin.com/smt.php?id=Tvbclassic
TVB生活,http://iptv.4666888.xyz/iptv2A.php?id=67
TVB无线新闻*,https://stream1.freetv.fun/wu-xian-xin-wen-1.m3u8
TVB无线新闻台,http://cdn.iptv8k.top/dl/jspd.php?id=2
TVB无线新闻台,http://cdn9.163189.xyz/smt1.1.php?id=inews_twn
TVB无线新闻台,https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40
TVB无线新闻台,https://cdn9.163189.xyz/smt3.1.1.php?id=inews_twn
TVB无线新闻台,http://iptv.4666888.xyz/iptv2A.php?id=65
TVB无线新闻台,https://stream1.freetv.fun/678d877ac436471c003e6f566eaa81b022de75dca45be60e1660efbf223765ca.m3u8
TVB无线星河,http://cdn9.163189.xyz/smt1.1.php?id=Xinhe
TVB新闻娱乐,http://iptv.4666888.xyz/iptv2A.php?id=74
TVB星河,http://iptv.4666888.xyz/iptv2A.php?id=69
TVB星河,http://php.jdshipin.com/smt.php?id=Xinhe
TVB星河国语,http://php.jdshipin.com:8880/smt.php?id=Xinhe
TVB星河台XingHe,http://23.128.116.71:5589/live.php?id=Xinhe&h=23.128.116.71&p=22364&token=1768700622.24322dc6ca1ffa193501986bc6b942c7c58e35b15d74612d91a3a208716e403d
TVB1,http://iptv.4666888.xyz/iptv2A.php?id=25
TVB1,http://iptv.4666888.xyz/iptv2A.php?id=70
TVBAsia,http://23.128.116.71:5589/live.php?id=Tvbasia&h=23.128.116.71&p=22364&token=1768700622.3ecc056296101d25768fe7e6c591b2657f2b945db3f902a6277311e9577b52e4
TVBClassic,http://23.128.116.71:5589/live.php?id=Tvbclassic&h=23.128.116.71&p=22364&token=1768700622.f694bf98d1c372c53270a41a49b5a9e6abf9f1ed5eddc18a139d81cd39a33d59
TVBDRAMA,http://iptv.4666888.xyz/iptv2A.php?id=33
TVBE,http://iptv.4666888.xyz/iptv2A.php?id=75
TVBEntertainment,http://23.128.116.71:5589/live.php?id=Tvbentertainment&h=23.128.116.71&p=22364&token=1768700622.642b1680de68e06bca639c7cdfdbaa80f1527580dc4fbbbec85d08200bb0d2a8
TVBJ1,http://iptv.4666888.xyz/iptv2A.php?id=71
TVBS欢乐台,http://23.128.116.71:5589/live.php?id=tvbshuanle_twn&h=23.128.116.71&p=22364&token=1768700622.d018f3d22291d6ea4e19e982e7cdef748e2135e0081c56141193d16e7a20244a
TVBS精彩台,http://iptv.4666888.xyz/iptv2A.php?id=47
TVBS精采,http://nmk.ioapk.com:5050/4gtv-4gtv067/index.m3u8?proxy=true
TVBS精采,http://nmk.ioapk.com:5050/li-4gtv-4gtv067/index.m3u8?proxy=true
TVBSNews新闻台,http://23.128.116.71:5589/live.php?id=tvbs_n&h=23.128.116.71&p=22364&token=1768700622.359b3237cc37a850ddc0a76a7a093e410cbdf71c26071c9f208f359dac04a38a
TVBS,http://23.128.116.71:5589/live.php?id=tvbs&h=23.128.116.71&p=22364&token=1768700622.28371e93dd409b74a0a260f0cd635ecb324a1e2a71f6320490dd9de56184c6ef
TVB,http://23.128.116.71:5589/live.php?id=Tvbjade&h=23.128.116.71&p=22364&token=1768700622.91297ff118ed45fa938a5c79ee9ad264470175f9e08fb09124544604d525f77b
TVB,http://php.jdshipin.com:8880/TVOD/iptv.php?id=j2
TVB_PULS,http://iptv.4666888.xyz/iptv2A.php?id=64
八大第一GTVFirst,http://23.128.116.71:5589/live.php?id=badafirst&h=23.128.116.71&p=22364&token=1768700622.26f7982706be47ee0ea3b691557ee994da29dedccb325dafcfdc9c78fefd6c18
八大娱乐GTVEntertainment,http://23.128.116.71:5589/live.php?id=badaentertain&h=23.128.116.71&p=22364&token=1768700622.025a0aa192e4825e185085a1575c8d4aba67c79ff9ee7bef9b90c22a4b03adbd
八大综合GTVMetro,http://23.128.116.71:5589/live.php?id=badazhonghe&h=23.128.116.71&p=22364&token=1768700622.a91eedd96a8101b87a39e16c4730230f7a584888cb60cb3253d0aee44c48e255
大爱1,http://23.128.116.71:5589/live.php?id=daai_twn&h=23.128.116.71&p=22364&token=1768700622.499657f9e74da14004597806c5d0db8969e4111b793f277c99b9be55b607bdcb
大爱2,http://23.128.116.71:5589/live.php?id=daai2_twn&h=23.128.116.71&p=22364&token=1768700622.629124dc81326bd6bcc1494d3d416fb5c3f9b6f649b376cea36a604ac7cbee5d
东森,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283896
东森,https://t.freetv.fun/live/dong-sen-mei-zhou-1-1.m3u8
东森,https://t.freetv.fun/live/dong-sen-mei-zhou-1.m3u8
东森,https://t.freetv.fun/live/dong-sen-mei-zhou-2-1.m3u8
东森财经ETTVBusiness,http://23.128.116.71:5589/live.php?id=ettvcaijing_twn&h=23.128.116.71&p=22364&token=1768700622.c78cc2a8ec6bc15287128599e1ea01775753c870cca1c08e1c1ce823616058ac
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-2.m3u8
东森购贰,http://220.135.64.124:5050/4gtv-4gtv103/index.m3u8?proxy=true
东森购壹,http://220.135.64.124:5050/4gtv-4gtv102/index.m3u8?proxy=true
东森卫视,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283893
东森新闻ETTVNews,http://23.128.116.71:5589/live.php?id=ettvnews&h=23.128.116.71&p=22364&token=1768700622.4975f8d272a5e8328ecaf3d6a8671d873886c4f60586f40a88e862c2fd9cf070
东森洋片ETTVWestern,http://23.128.116.71:5589/live.php?id=ettvwestern&h=23.128.116.71&p=22364&token=1768700622.bccde2625552d7c1e2a397369f9feb85c6549e9c9c955a9d1a1fd2d282aac5e7
东森洋片,https://cdn.iptv8k.top/dl/jrys.php?id=232&time=20240926215313&ip=111.229.253.40
东森幼幼YoyoTV,http://23.128.116.71:5589/live.php?id=yoyo_twn&h=23.128.116.71&p=22364&token=1768700622.a54face4f2900b6dae38e3205e744ae148c1541a8f3094eb5f4ab76d7bf39c70
东森综合ETTVMetro,http://23.128.116.71:5589/live.php?id=ettvzhonghe&h=23.128.116.71&p=22364&token=1768700622.aa720116595898462d640309190bb9ab1ca0fb7bdc953c764c0126fba7634b0c
东森综合台,https://cdn.iptv8k.top/dl/jrys.php?id=220&time=20240926215313&ip=111.229.253.40
